accommodates,bathrooms,bed_type,bedrooms,beds,calculated_host_listings_count,cancellation_policy,guests_included,has_availability,host_is_superhost,host_listings_count,instant_bookable,maximum_nights,number_of_reviews,property_type,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,price
5,2,Real Bed,2,2,1,strict,1,t,f,1,f,4,0,Apartment,,,,,,Entire home/apt,$400.00 
3,1,Real Bed,2,1,1,flexible,3,t,f,1,f,1125,2,House,10,10,9,100,10,Entire home/apt,$308.00 
8,3,Real Bed,4,6,1,strict,1,t,f,1,f,14,2,House,10,10,10,100,10,Entire home/apt,"$1,400.00 "
6,2,Real Bed,2,2,1,flexible,1,t,f,1,f,15,0,Apartment,,,,,,Entire home/apt,$800.00 
5,2,Real Bed,2,2,1,flexible,1,t,f,1,f,3,0,Apartment,,,,,,Entire home/apt,$189.00 
5,1,Real Bed,2,2,1,strict,1,t,f,1,f,1125,2,House,10,9,9,100,9,Entire home/apt,$250.00 
2,1.5,Real Bed,1,1,1,strict,1,t,f,1,f,1125,0,House,,,,,,Private room,$150.00 
3,1,Real Bed,1,1,1,flexible,2,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$95.00 
2,1,Real Bed,1,1,3,flexible,1,t,f,3,f,1125,1,House,10,10,10,100,10,Private room,$250.00 
4,1,Real Bed,2,2,1,strict,2,t,t,1,f,99,31,House,10,10,10,99,10,Entire home/apt,$140.00 
5,1,Real Bed,1,2,1,moderate,1,t,f,1,t,1125,9,Apartment,10,10,10,100,10,Entire home/apt,$137.00 
8,3.5,Real Bed,3,4,1,strict,1,t,f,1,f,1125,1,House,10,10,8,100,8,Entire home/apt,"$2,000.00 "
5,1.5,Real Bed,1,2,1,flexible,1,t,f,1,f,1125,0,Loft,,,,,,Entire home/apt,$400.00 
4,0,Real Bed,2,1,1,moderate,1,t,f,1,f,4,0,House,,,,,,Entire home/apt,$800.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,15,8,House,10,10,10,88,9,Private room,$67.00 
4,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$700.00 
5,1,Real Bed,2,3,10,strict,4,t,t,10,f,1125,17,House,10,10,10,100,10,Entire home/apt,$199.00 
4,1,Real Bed,1,1,1,moderate,1,t,f,1,f,1125,2,Apartment,10,10,9,70,6,Entire home/apt,$150.00 
10,2,Real Bed,2,3,1,moderate,0,t,f,1,f,180,10,Townhouse,10,10,10,98,10,Entire home/apt,$225.00 
5,1,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$231.00 
2,1,Real Bed,1,1,1,flexible,2,t,f,1,f,1125,5,House,10,10,10,100,10,Private room,$95.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Private room,$60.00 
4,1,Real Bed,2,2,2,strict,2,t,t,2,f,21,58,House,10,10,10,100,10,Entire home/apt,$174.00 
8,3.5,Real Bed,3,3,1,flexible,1,t,f,1,f,1125,2,Loft,10,10,10,100,8,Entire home/apt,"$1,000.00 "
9,3,Real Bed,4,8,1,strict,12,t,f,2,f,1125,23,House,10,10,10,98,9,Entire home/apt,"$1,500.00 "
4,1,Real Bed,2,2,2,flexible,1,t,f,2,f,1125,1,House,10,10,10,100,10,Entire home/apt,$800.00 
5,1,Real Bed,1,2,1,strict,1,t,f,1,f,1125,25,House,10,10,9,87,8,Entire home/apt,$145.00 
6,1,Real Bed,2,2,1,moderate,1,t,f,1,f,10,0,House,,,,,,Entire home/apt,$400.00 
6,2,Real Bed,3,4,1,strict,1,t,f,1,f,6,4,House,10,10,10,100,8,Entire home/apt,$800.00 
2,1,Real Bed,1,1,7,strict,2,t,f,7,f,1125,105,House,9,9,10,91,9,Entire home/apt,$95.00 
2,1.5,Real Bed,1,1,2,flexible,2,t,t,2,f,1125,14,Apartment,10,10,10,100,10,Private room,$60.00 
3,1,Real Bed,1,1,1,strict,1,t,f,1,f,4,0,Apartment,,,,,,Entire home/apt,$315.00 
7,2,Real Bed,3,3,2,strict,6,t,f,2,f,14,0,House,,,,,,Entire home/apt,$850.00 
4,1,Real Bed,2,2,17,strict,2,t,f,21,f,1125,22,House,10,10,10,96,10,Entire home/apt,$148.00 
4,2,Real Bed,2,2,1,strict,1,t,f,1,f,4,0,Apartment,,,,,,Entire home/apt,$975.00 
10,3.5,Real Bed,4,7,1,moderate,6,t,f,1,f,325,2,House,10,10,10,100,10,Entire home/apt,"$2,200.00 "
2,1,Real Bed,1,2,1,strict,2,t,f,1,f,4,0,House,,,,,,Private room,$280.00 
12,2,Real Bed,4,6,1,strict,6,t,t,2,t,90,13,House,10,10,10,95,10,Entire home/apt,$225.00 
2,1,Real Bed,1,1,1,strict,1,t,f,1,f,10,3,House,10,10,10,100,10,Entire home/apt,$150.00 
6,2.5,Real Bed,3,3,1,strict,1,t,f,1,f,14,0,House,,,,,,Entire home/apt,"$1,250.00 "
7,2,Real Bed,3,3,6,strict,1,t,t,6,f,1125,1,House,10,10,10,100,10,Entire home/apt,$399.00 
6,2,Real Bed,2,2,1,strict,4,t,t,1,f,1125,15,Apartment,10,10,10,100,9,Entire home/apt,$125.00 
10,1.5,Real Bed,2,4,1,flexible,2,t,t,1,f,1125,25,Loft,10,10,10,99,10,Entire home/apt,$256.00 
4,1,Real Bed,2,2,1,strict,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$500.00 
2,1,Real Bed,1,1,1,strict,1,t,f,1,f,1125,3,Apartment,10,10,10,87,8,Private room,$115.00 
2,1,Real Bed,1,1,4,strict,1,t,t,4,f,1125,52,Cabin,10,10,10,94,9,Entire home/apt,$80.00 
5,1,Real Bed,2,4,2,strict,2,t,f,2,t,90,128,House,10,10,10,98,10,Entire home/apt,$135.00 
1,1,Airbed,1,1,2,moderate,0,t,f,2,f,1000,3,House,10,10,10,100,10,Private room,$110.00 
5,1,Real Bed,2,3,10,strict,1,t,t,10,f,1125,26,House,10,10,10,97,9,Entire home/apt,$199.00 
4,1,Real Bed,1,2,1,flexible,1,t,f,1,f,7,11,Apartment,10,10,10,92,9,Entire home/apt,$115.00 
2,1,Real Bed,0,1,2,strict,1,t,f,8,f,1125,57,Loft,10,10,10,93,9,Entire home/apt,$125.00 
6,2.5,Real Bed,3,3,1,flexible,1,t,f,1,f,30,0,House,,,,,,Entire home/apt,$700.00 
2,1,Real Bed,1,1,1,flexible,2,t,f,1,f,1125,7,House,9,10,10,94,9,Entire home/apt,$180.00 
10,2,Real Bed,3,5,1,moderate,8,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$695.00 
2,1,Real Bed,1,2,1,strict,1,t,f,1,t,1125,1,Apartment,,,,,,Private room,$70.00 
4,2,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Private room,$500.00 
3,1,Real Bed,1,1,2,strict,2,t,f,2,t,1125,34,Condominium,10,10,10,98,10,Private room,$89.00 
4,1,Real Bed,1,2,1,moderate,1,t,f,1,t,1125,2,Apartment,10,10,10,100,9,Entire home/apt,$115.00 
6,1,Real Bed,3,3,7,strict,1,t,f,339,f,1125,7,House,8,9,9,80,9,Entire home/apt,$138.00 
7,2,Real Bed,3,3,1,flexible,1,t,f,1,f,4,0,Apartment,,,,,,Entire home/apt,$600.00 
4,1,Real Bed,2,2,17,strict,2,t,f,21,f,1125,3,House,10,10,10,87,8,Entire home/apt,$150.00 
4,1,Real Bed,0,2,1,strict,2,t,t,1,f,1125,47,Apartment,10,10,10,98,10,Entire home/apt,$90.00 
2,1,Real Bed,2,2,1,moderate,1,t,f,1,f,1125,8,Apartment,10,10,10,98,9,Entire home/apt,$150.00 
5,1,Real Bed,2,2,10,strict,1,t,t,10,f,1125,8,House,10,10,10,95,9,Entire home/apt,$199.00 
6,1,Real Bed,1,2,1,flexible,1,t,f,1,f,7,4,Apartment,10,9,10,90,10,Entire home/apt,$250.00 
8,2,Real Bed,3,4,6,strict,6,t,f,6,f,1125,11,House,10,10,10,98,9,Entire home/apt,$299.00 
4,1,Real Bed,1,2,1,strict,1,t,t,3,t,1125,50,House,10,10,9,96,9,Private room,$108.00 
3,1,Real Bed,1,1,1,strict,1,t,f,1,f,1125,4,Apartment,10,10,9,95,9,Entire home/apt,$90.00 
2,1,Real Bed,1,1,1,flexible,1,t,t,1,f,1125,29,Treehouse,10,10,10,98,10,Entire home/apt,$145.00 
4,2,Real Bed,2,2,1,strict,3,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$389.00 
4,1,Real Bed,1,2,2,strict,2,t,t,2,f,365,46,House,10,10,10,97,9,Private room,$80.00 
6,3,Real Bed,3,4,2,flexible,1,t,f,2,f,1125,0,House,,,,,,Entire home/apt,$645.00 
4,1,Real Bed,1,1,1,strict,2,t,f,1,f,1125,1,Apartment,10,10,10,100,10,Entire home/apt,$150.00 
6,2,Real Bed,3,5,2,strict,0,t,,,f,74,2,House,10,10,10,100,9,Entire home/apt,$350.00 
6,1.5,Real Bed,3,3,1,moderate,1,t,,,f,365,91,House,10,10,9,94,9,Entire home/apt,$150.00 
6,2,Real Bed,3,4,1,moderate,2,t,t,1,t,1125,16,House,10,10,10,100,10,Entire home/apt,$250.00 
4,1.5,Real Bed,1,2,1,moderate,4,t,f,1,t,10,1,Apartment,10,10,10,100,10,Entire home/apt,$315.00 
2,1,Real Bed,1,1,1,moderate,2,t,f,1,f,7,56,Apartment,10,10,10,93,9,Private room,$95.00 
2,1,Futon,1,1,1,strict,1,t,f,1,f,1125,2,House,10,10,10,100,10,Private room,$150.00 
3,1,Real Bed,1,1,1,strict,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$450.00 
6,1,Real Bed,2,4,1,flexible,1,t,f,1,f,5,1,Apartment,,,,,,Entire home/apt,$300.00 
4,1,Real Bed,2,2,1,moderate,1,t,f,1,f,1125,4,House,10,10,10,100,10,Entire home/apt,$233.00 
5,1,Real Bed,2,3,1,strict,1,t,t,1,f,1125,20,House,10,10,10,98,10,Entire home/apt,$175.00 
6,1,Real Bed,1,1,6,strict,2,t,t,6,f,1125,0,House,,,,,,Entire home/apt,$129.00 
10,1,Real Bed,3,4,2,strict,4,t,f,6,t,1125,5,House,10,10,10,92,10,Entire home/apt,$179.00 
2,1,Real Bed,1,1,1,strict,2,t,f,1,f,14,17,Apartment,10,10,9,94,9,Entire home/apt,$115.00 
4,1,Real Bed,2,2,1,moderate,4,t,f,1,f,1125,8,House,10,10,8,95,9,Entire home/apt,$155.00 
10,2,Real Bed,4,4,1,strict,1,t,f,1,f,60,4,House,10,10,10,100,10,Entire home/apt,$920.00 
3,1,Real Bed,1,1,1,moderate,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$300.00 
2,1,Real Bed,0,1,1,flexible,0,t,f,1,f,1125,4,Apartment,10,10,10,95,10,Entire home/apt,$89.00 
6,1.5,Real Bed,2,2,1,moderate,1,t,f,1,f,1125,0,Townhouse,,,,,,Entire home/apt,$250.00 
3,1,Real Bed,1,1,1,flexible,2,t,f,1,f,7,4,Apartment,10,10,10,93,9,Entire home/apt,$200.00 
8,2,Real Bed,2,4,1,strict,1,t,f,1,f,1125,19,House,10,10,10,96,9,Entire home/apt,$399.00 
2,1,Real Bed,1,1,1,strict,1,t,t,1,f,1125,24,House,10,10,10,98,9,Private room,$100.00 
9,2,Real Bed,3,4,1,strict,10,t,f,1,f,365,0,House,,,,,,Entire home/apt,$800.00 
5,1,Real Bed,2,2,10,strict,1,t,t,10,f,1125,13,House,10,10,10,98,9,Entire home/apt,$199.00 
3,1,Real Bed,1,2,1,moderate,2,t,f,1,f,13,3,Apartment,9,9,10,93,9,Entire home/apt,$300.00 
1,,Real Bed,1,,1,flexible,1,t,f,1,f,7,0,House,,,,,,Shared room,$175.00 
3,1,Real Bed,1,2,1,flexible,3,t,f,1,f,7,1,House,10,10,10,100,8,Private room,$150.00 
4,1,Real Bed,2,2,1,strict,3,t,f,1,f,14,9,House,10,10,10,98,9,Entire home/apt,$400.00 
3,1,Real Bed,1,1,1,flexible,1,t,f,1,f,3,2,Apartment,10,10,10,100,10,Entire home/apt,$200.00 
6,1,Real Bed,3,4,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$625.00 
4,1,Real Bed,1,2,1,strict,1,t,f,1,f,14,0,Apartment,,,,,,Entire home/apt,$350.00 
7,2,Real Bed,3,3,1,moderate,1,t,f,1,f,1125,3,House,10,10,10,100,9,Entire home/apt,$295.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$199.00 
2,1,Real Bed,1,1,1,moderate,2,t,f,1,f,10,25,House,10,10,10,97,10,Private room,$89.00 
6,1,Real Bed,2,4,1,moderate,4,t,f,1,f,1125,4,House,9,10,8,93,9,Entire home/apt,$150.00 
2,1,Real Bed,1,1,1,moderate,1,t,f,1,f,1125,6,House,10,10,10,100,10,Private room,$60.00 
3,1,Real Bed,1,1,1,moderate,3,t,f,1,f,1125,3,Apartment,10,10,10,100,10,Entire home/apt,$150.00 
2,1,Real Bed,1,1,2,strict,2,t,t,2,t,15,198,House,10,10,10,97,10,Entire home/apt,$95.00 
5,1,Real Bed,2,2,1,strict,5,t,f,1,f,1125,84,Apartment,10,10,9,94,9,Entire home/apt,$145.00 
6,2,Real Bed,3,3,2,strict,7,t,t,2,f,7,11,House,10,10,9,91,8,Entire home/apt,$219.00 
6,2.5,Real Bed,3,4,2,flexible,1,t,f,2,t,1125,0,Townhouse,,,,,,Entire home/apt,$495.00 
3,1,Real Bed,1,2,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$500.00 
4,1,Real Bed,0,1,1,flexible,1,t,f,1,f,1125,7,Apartment,10,10,9,97,10,Entire home/apt,$100.00 
2,1,Real Bed,1,2,1,flexible,1,t,f,1,f,1125,6,Apartment,10,10,10,97,9,Shared room,$50.00 
7,2,Real Bed,3,3,1,moderate,6,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$525.00 
4,1,Real Bed,2,2,1,moderate,2,t,t,1,f,1125,11,House,10,10,10,98,10,Entire home/apt,$105.00 
6,2.5,Real Bed,3,3,17,strict,1,t,f,19,f,1125,2,House,10,10,10,90,10,Entire home/apt,$360.00 
8,2,Real Bed,3,4,1,strict,1,t,f,1,f,7,8,House,10,10,10,100,10,Entire home/apt,$500.00 
4,1,Real Bed,2,2,4,strict,1,t,f,4,f,1125,4,House,10,10,10,100,10,Entire home/apt,$183.00 
6,2.5,Real Bed,3,3,1,moderate,1,t,f,1,f,14,12,House,10,10,10,98,10,Entire home/apt,$299.00 
4,1,Real Bed,2,2,4,strict,2,t,t,4,f,365,10,House,10,10,10,98,10,Entire home/apt,$179.00 
3,1,Real Bed,1,1,1,flexible,2,t,f,1,f,1125,4,Apartment,10,10,10,95,10,Entire home/apt,$74.00 
6,2,Real Bed,3,2,1,strict,5,t,f,1,f,1125,4,House,10,10,10,100,10,Entire home/apt,$200.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Camper/RV,,,,,,Entire home/apt,$65.00 
2,1,Real Bed,0,1,1,moderate,1,t,f,1,f,1125,3,Apartment,10,10,10,100,10,Entire home/apt,$275.00 
3,1.5,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,3,Apartment,10,10,9,93,10,Entire home/apt,$85.00 
4,2,Real Bed,2,2,1,moderate,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$450.00 
6,2,Real Bed,3,3,6,strict,1,t,f,9,f,10,1,House,10,10,10,100,6,Entire home/apt,$750.00 
4,1,Real Bed,0,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$950.00 
6,2.5,Real Bed,3,3,2,strict,1,t,t,2,f,21,0,House,,,,,,Entire home/apt,$947.00 
2,1,Real Bed,1,1,4,strict,2,t,f,4,f,60,17,House,10,10,10,100,10,Private room,$95.00 
1,1,Real Bed,1,1,1,strict,0,t,f,1,f,10,0,Apartment,,,,,,Private room,$130.00 
2,1,Real Bed,0,1,2,moderate,1,t,t,2,f,10,44,Apartment,10,10,9,98,10,Entire home/apt,$85.00 
4,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$350.00 
3,1,Real Bed,1,1,1,strict,2,t,f,1,f,4,4,Apartment,10,10,10,100,10,Entire home/apt,$125.00 
6,1,Real Bed,2,2,1,moderate,3,t,f,2,f,1125,33,House,10,10,10,90,9,Entire home/apt,$119.00 
4,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$350.00 
2,1,Real Bed,1,1,4,strict,1,t,f,4,t,90,130,Apartment,10,10,10,96,9,Entire home/apt,$99.00 
6,1,Real Bed,2,6,2,strict,2,t,f,2,f,30,55,House,10,10,10,98,9,Entire home/apt,$185.00 
5,2,Real Bed,3,3,1,strict,1,t,f,1,f,7,13,House,10,10,10,100,10,Entire home/apt,$695.00 
3,1,Real Bed,1,2,1,flexible,1,t,f,1,f,2,0,Apartment,,,,,,Entire home/apt,$480.00 
2,1,Real Bed,0,1,1,flexible,1,t,f,1,t,1125,2,Apartment,10,10,10,100,10,Entire home/apt,$300.00 
8,2,Real Bed,3,2,1,moderate,1,t,f,1,f,14,3,House,10,10,10,100,9,Entire home/apt,"$1,000.00 "
2,1,Real Bed,1,1,1,strict,1,t,f,1,f,10,1,House,10,10,10,100,10,Entire home/apt,$250.00 
4,1,Real Bed,1,2,1,moderate,1,t,f,1,f,1125,3,House,10,10,10,93,10,Private room,$75.00 
3,1,Real Bed,0,1,1,moderate,0,t,f,1,t,3,14,Apartment,10,10,10,91,9,Entire home/apt,$115.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Private room,$100.00 
6,2,Real Bed,2,2,1,strict,4,t,t,1,f,1125,20,House,9,10,9,95,10,Entire home/apt,$150.00 
8,2,Real Bed,3,6,6,strict,6,t,f,6,f,1125,0,House,,,,,,Entire home/apt,$299.00 
7,2,Real Bed,2,3,1,moderate,1,t,f,1,f,2,0,Apartment,,,,,,Entire home/apt,$500.00 
3,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$215.00 
9,3,Real Bed,4,6,2,strict,1,t,f,2,f,1125,4,House,10,10,10,100,10,Entire home/apt,$600.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$120.00 
3,1,Real Bed,1,1,1,strict,1,t,t,1,f,1125,56,Apartment,10,10,10,97,9,Entire home/apt,$275.00 
6,3,Real Bed,3,4,1,strict,4,t,f,1,f,14,4,House,10,10,10,100,10,Entire home/apt,$400.00 
7,1,Real Bed,2,2,1,strict,1,t,f,1,f,10,0,Apartment,,,,,,Entire home/apt,$300.00 
4,1,Real Bed,1,1,2,flexible,1,t,f,2,f,14,1,House,10,10,10,100,10,Private room,$99.00 
6,2.5,Real Bed,2,3,1,flexible,1,t,f,1,t,1125,3,House,9,10,10,100,10,Entire home/apt,$199.00 
10,3,Real Bed,4,5,1,strict,1,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,"$1,500.00 "
6,2,Real Bed,3,3,1,flexible,1,t,f,1,f,1125,6,House,10,10,9,97,10,Entire home/apt,$950.00 
4,1,Real Bed,2,2,1,moderate,1,t,f,1,f,1125,10,House,10,10,9,96,9,Entire home/apt,$150.00 
3,1,Real Bed,0,1,1,moderate,2,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$150.00 
6,2,Real Bed,3,4,1,flexible,5,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$300.00 
6,1,Futon,1,3,2,strict,2,t,t,2,f,20,314,House,10,10,10,97,10,Entire home/apt,$99.00 
6,2.5,Real Bed,3,3,2,flexible,1,t,f,2,f,1125,0,House,,,,,,Entire home/apt,$565.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$499.00 
2,1,Airbed,1,1,1,flexible,2,t,f,1,f,14,3,Apartment,10,10,10,100,10,Shared room,$100.00 
6,1,Real Bed,2,4,2,no_refunds,4,t,t,2,f,12,2,House,10,10,9,79,6,Entire home/apt,$350.00 
2,1,Real Bed,1,1,2,flexible,1,t,f,2,f,1125,0,Apartment,,,,,,Private room,$200.00 
4,1,Real Bed,2,2,1,strict,2,t,f,1,f,1125,18,Apartment,10,10,10,93,10,Entire home/apt,$118.00 
4,1,Real Bed,1,1,2,strict,2,t,f,2,f,1125,33,Apartment,10,10,9,92,9,Entire home/apt,$86.00 
4,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$500.00 
2,1,Real Bed,1,1,1,strict,1,t,f,1,f,1125,27,House,10,10,10,91,9,Entire home/apt,$160.00 
12,2,Real Bed,3,6,6,strict,4,t,t,6,f,365,38,House,10,10,9,97,9,Entire home/apt,$600.00 
2,1,Real Bed,1,1,1,strict,1,t,f,1,f,1125,9,House,10,10,10,100,10,Entire home/apt,$125.00 
6,2,Real Bed,3,3,1,strict,1,t,f,1,f,21,49,House,10,10,10,97,10,Entire home/apt,$275.00 
4,1,Real Bed,1,2,2,strict,3,t,f,2,t,1125,62,House,10,10,10,97,9,Entire home/apt,$113.00 
2,2,Real Bed,1,1,2,strict,2,t,t,2,f,7,14,House,10,9,10,94,9,Private room,$96.00 
16,,Real Bed,8,,3,strict,1,t,f,11,f,1125,19,House,10,10,10,99,10,Entire home/apt,$700.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,1,Apartment,10,10,10,100,10,Entire home/apt,$275.00 
2,1,Pull-out Sofa,1,1,1,moderate,1,t,f,1,f,2,1,Apartment,,,,,,Shared room,$44.00 
4,1,Real Bed,1,2,2,strict,2,t,f,2,f,365,144,Apartment,10,10,9,97,10,Entire home/apt,$125.00 
2,1,Real Bed,1,1,1,strict,2,t,f,1,f,24,6,Apartment,10,10,10,97,9,Entire home/apt,$300.00 
8,1,Real Bed,3,4,7,flexible,2,t,f,7,t,14,182,House,10,10,9,95,9,Entire home/apt,$125.00 
5,1,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,$200.00 
4,1,Real Bed,1,2,1,moderate,1,t,f,1,f,3,0,Apartment,,,,,,Entire home/apt,$250.00 
4,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$99.00 
2,1,Real Bed,1,1,1,strict,1,t,t,1,f,28,20,House,10,10,10,100,10,Private room,$120.00 
2,1,Real Bed,1,1,2,strict,1,t,t,2,t,14,152,House,10,10,10,96,10,Entire home/apt,$99.00 
5,1,Real Bed,0,2,2,strict,3,t,f,2,f,90,5,Loft,10,10,10,100,9,Entire home/apt,$135.00 
4,1,Real Bed,1,2,9,moderate,2,t,f,11,f,7,40,Apartment,10,10,10,96,10,Private room,$85.00 
6,1,Real Bed,2,3,1,strict,4,t,f,1,f,1125,5,House,10,10,10,100,10,Entire home/apt,$225.00 
3,1,Real Bed,1,2,1,strict,1,t,f,1,f,1125,0,Condominium,,,,,,Entire home/apt,$600.00 
3,1,Real Bed,1,1,1,moderate,1,t,f,1,f,1125,2,Condominium,10,10,10,100,9,Entire home/apt,$300.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,f,1125,0,Condominium,,,,,,Entire home/apt,$199.00 
3,1,Real Bed,1,1,8,strict,2,t,f,8,f,1125,18,House,10,10,10,93,9,Entire home/apt,$225.00 
4,1,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,$650.00 
6,2,Real Bed,2,2,1,strict,6,t,f,1,f,30,4,House,10,10,10,100,10,Entire home/apt,$900.00 
2,1.5,Real Bed,1,1,1,flexible,2,t,f,1,f,1125,0,House,,,,,,Private room,$120.00 
5,1,Real Bed,2,3,1,moderate,2,t,f,1,f,1125,4,House,10,10,10,100,10,Entire home/apt,$159.00 
6,1,Real Bed,2,3,2,moderate,1,t,t,2,t,1125,6,Bungalow,10,10,10,100,9,Entire home/apt,$195.00 
6,2,Real Bed,3,3,1,moderate,1,t,f,1,f,1125,1,House,10,10,10,100,10,Entire home/apt,$700.00 
3,1,Real Bed,1,1,1,flexible,1,t,f,1,t,1125,1,Apartment,10,10,10,100,10,Entire home/apt,$150.00 
10,1.5,Real Bed,4,3,2,strict,1,t,f,2,f,1125,1,House,10,10,10,100,10,Entire home/apt,$335.00 
3,1,Real Bed,1,1,1,moderate,3,t,f,1,f,1125,0,Apartment,,,,,,Private room,$300.00 
4,1.5,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$500.00 
8,2,Real Bed,4,4,1,moderate,4,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$345.00 
3,1,Real Bed,0,2,7,strict,1,t,t,7,f,1125,5,House,9,9,9,92,9,Entire home/apt,$125.00 
5,2,Real Bed,2,2,1,moderate,5,t,f,1,f,4,0,Apartment,,,,,,Entire home/apt,$205.00 
4,2.5,Real Bed,2,2,1,strict,1,t,f,1,f,5,0,House,,,,,,Entire home/apt,$500.00 
4,1,Real Bed,2,2,1,flexible,4,t,f,1,f,1125,0,House,,,,,,Entire home/apt,$210.00 
6,2.5,Real Bed,2,2,1,moderate,1,t,f,1,f,30,10,House,10,10,10,98,9,Entire home/apt,$450.00 
4,1,Real Bed,1,1,1,strict,1,t,f,1,f,3,2,Apartment,10,10,10,100,9,Entire home/apt,$250.00 
6,1,Real Bed,2,2,4,strict,7,t,f,4,f,365,49,House,10,10,10,95,9,Entire home/apt,$165.00 
14,2,Real Bed,2,8,1,strict,1,t,t,1,t,365,44,Apartment,10,10,10,98,10,Entire home/apt,$700.00 
8,3.5,Real Bed,4,6,2,strict,1,t,f,2,f,14,1,House,10,10,10,100,10,Entire home/apt,"$2,500.00 "
8,2.5,Real Bed,3,4,2,strict,1,t,f,301,f,1125,0,House,,,,,,Entire home/apt,$399.00 
2,1,Real Bed,1,3,1,moderate,1,t,f,1,f,14,1,Camper/RV,10,10,10,100,10,Entire home/apt,$200.00 
4,2,Real Bed,2,2,1,moderate,1,t,f,1,t,1125,1,Condominium,10,10,10,100,,Entire home/apt,$395.00 
8,2.5,Real Bed,3,3,1,flexible,1,t,f,1,f,1125,0,House,,,,,,Entire home/apt,"$1,200.00 "
2,1,Real Bed,1,1,2,flexible,1,t,f,2,f,1125,2,Apartment,10,10,10,100,10,Private room,$100.00 
5,1,Real Bed,2,2,4,moderate,1,t,f,5,f,90,10,Apartment,9,10,9,88,9,Entire home/apt,$189.00 
4,1,Real Bed,2,2,17,strict,1,t,f,19,f,1125,6,House,10,10,10,100,10,Entire home/apt,$150.00 
2,1,Real Bed,1,1,1,flexible,1,t,f,1,t,1125,0,Townhouse,,,,,,Private room,$125.00 
2,1,Real Bed,1,1,2,strict,1,t,t,2,f,1125,1,Apartment,10,10,10,100,8,Private room,$200.00 
4,1,Real Bed,2,2,1,moderate,2,t,f,1,f,90,14,Apartment,10,10,10,97,10,Entire home/apt,$200.00 
4,2,Real Bed,2,2,1,flexible,1,t,f,1,f,1125,0,Apartment,,,,,,Entire home/apt,$750.00 
4,1,Real Bed,2,2,1,strict,3,t,f,1,f,30,45,House,10,10,9,95,9,Entire home/apt,$175.00 
9,2.5,Real Bed,4,1,1,moderate,6,t,f,1,f,6,5,House,10,10,10,100,10,Entire home/apt,$900.00 
4,1,Real Bed,2,2,1,strict,1,t,f,1,f,1125,3,House,10,10,10,100,10,Entire home/apt,$200.00 
